"Format","MoTeC CSV File",,,"Workbook","Aero Platform"
"Venue","fuji gp",,,"Worksheet","Aero Map"
"Vehicle","acuransxevo22gt3",,,"Vehicle Desc","acuransxevo22gt3"
"Driver","Chris Thompson21",,,"Engine ID",""
"Device","ADL"
"Comment","Simflow\ SimFlow_Fuji_ULTIMATE_PERFECTION.sto",,,"Session","Race"
"Log Date","7/4/2025",,,"Origin Time","0.000","s"
"Log Time","12:12:47 AM",,,"Start Time","0.000","s"
"Sample Rate","50.000","Hz",,"End Time","2263.900","s"
"Duration","2263.900","s",,"Start Distance","0","ft"
"Range","Lap 9 (selection)",,,"End Distance","289191","ft"
"Beacon Markers","197.713 316.399 423.724 526.278 628.438 730.721 838.954 940.989 1043.496 1144.610 1247.110 1359.308 1518.971 1622.668 1725.041 1827.451 1929.042 2044.844 2147.252 2248.998 "


"Time","Rake Angle","Aero Map Proxy"
"s","deg",""


"1926.540","0.23","-62.57"
"1926.560","0.21","-57.29"
"1926.580","0.19","-51.47"
"1926.600","0.18","-49.13"
"1926.620","0.19","-52.35"
"1926.640","0.21","-56.92"
"1926.660","0.21","-58.16"
"1926.680","0.19","-52.96"
"1926.700","0.19","-51.40"
"1926.720","0.19","-51.90"
"1926.740","0.20","-55.47"
"1926.760","0.22","-59.89"
"1926.780","0.21","-56.95"
"1926.800","0.18","-49.44"
"1926.820","0.20","-54.35"
"1926.840","0.23","-64.92"
"1926.860","0.23","-63.59"
"1926.880","0.19","-53.66"
"1926.900","0.17","-47.76"
"1926.920","0.20","-55.43"
"1926.940","0.22","-60.24"
"1926.960","0.21","-59.65"
"1926.980","0.20","-56.90"
"1927.000","0.21","-58.75"
"1927.020","0.21","-58.17"
"1927.040","0.20","-56.76"
"1927.060","0.20","-54.84"
"1927.080","0.19","-53.42"
"1927.100","0.20","-55.65"
"1927.120","0.17","-47.75"
"1927.140","0.20","-55.02"
"1927.160","0.24","-68.03"
"1927.180","0.24","-67.91"
"1927.200","0.21","-59.06"
"1927.220","0.20","-55.87"
"1927.240","0.20","-56.19"
"1927.260","0.20","-54.62"
"1927.280","0.19","-52.23"
"1927.300","0.20","-57.02"
"1927.320","0.21","-58.97"
"1927.340","0.20","-56.68"
"1927.360","0.20","-56.09"
"1927.380","0.21","-58.28"
"1927.400","0.21","-59.44"
"1927.420","0.20","-57.08"
"1927.440","0.19","-53.04"
"1927.460","0.19","-52.77"
"1927.480","0.20","-56.98"
"1927.500","0.22","-62.23"
"1927.520","0.23","-63.27"
"1927.540","0.21","-59.67"
"1927.560","0.20","-56.12"
"1927.580","0.21","-59.40"
"1927.600","0.22","-61.45"
"1927.620","0.21","-59.37"
"1927.640","0.21","-58.01"
"1927.660","0.20","-56.22"
"1927.680","0.19","-54.21"
"1927.700","0.18","-51.27"
"1927.720","0.19","-53.80"
"1927.740","0.21","-58.42"
"1927.760","0.22","-62.70"
"1927.780","0.23","-64.51"
"1927.800","0.23","-65.84"
"1927.820","0.21","-60.26"
"1927.840","0.21","-59.45"
"1927.860","0.22","-61.27"
"1927.880","0.22","-61.57"
"1927.900","0.21","-60.01"
"1927.920","0.20","-56.24"
"1927.940","0.19","-52.44"
"1927.960","0.19","-52.90"
"1927.980","0.19","-54.33"
"1928.000","0.19","-54.24"
"1928.020","0.20","-57.49"
"1928.040","0.23","-64.67"
"1928.060","0.24","-68.09"
"1928.080","0.24","-66.69"
"1928.100","0.21","-60.42"
"1928.120","0.19","-55.15"
"1928.140","0.19","-53.61"
"1928.160","0.19","-55.30"
"1928.180","0.21","-59.61"
"1928.200","0.22","-62.76"
"1928.220","0.23","-64.98"
"1928.240","0.22","-62.97"
"1928.260","0.20","-57.08"
"1928.280","0.20","-57.93"
"1928.300","0.23","-64.51"
"1928.320","0.22","-63.58"
"1928.340","0.21","-59.81"
"1928.360","0.21","-59.21"
"1928.380","0.20","-57.32"
"1928.400","0.21","-59.33"
"1928.420","0.21","-59.85"
"1928.440","0.21","-58.76"
"1928.460","0.22","-62.84"
"1928.480","0.22","-63.86"
"1928.500","0.24","-69.56"
"1928.520","0.24","-68.92"
"1928.540","0.23","-65.65"
"1928.560","0.22","-62.14"
"1928.580","0.20","-57.24"
"1928.600","0.19","-53.37"
"1928.620","0.20","-57.68"
"1928.640","0.21","-60.52"
"1928.660","0.21","-61.50"
"1928.680","0.22","-62.57"
"1928.700","0.22","-62.32"
"1928.720","0.23","-65.45"
"1928.740","0.24","-68.46"
"1928.760","0.24","-67.88"
"1928.780","0.23","-66.32"
"1928.800","0.22","-64.39"
"1928.820","0.22","-62.90"
"1928.840","0.22","-61.82"
"1928.860","0.20","-56.08"
"1928.880","0.16","-44.64"
"1928.900","0.15","-43.56"
"1928.920","0.17","-48.27"
"1928.940","0.22","-62.54"
"1928.960","0.27","-76.34"
"1928.980","0.29","-82.70"
"1929.000","0.27","-78.91"
"1929.020","0.24","-69.59"
"1929.040","0.20","-58.69"
"1929.060","0.19","-54.45"
"1929.080","0.20","-58.93"
"1929.100","0.21","-61.87"
"1929.120","0.23","-65.67"
"1929.140","0.23","-66.79"
"1929.160","0.21","-60.65"
"1929.180","0.20","-58.38"
"1929.200","0.24","-70.54"
"1929.220","0.29","-82.49"
"1929.240","0.28","-79.54"
"1929.260","0.22","-63.94"
"1929.280","0.18","-53.22"
"1929.300","0.21","-59.78"
"1929.320","0.26","-74.14"
"1929.340","0.25","-71.35"
"1929.360","0.22","-63.73"
"1929.380","0.22","-63.81"
"1929.400","0.21","-60.51"
"1929.420","0.22","-63.12"
"1929.440","0.23","-67.32"
"1929.460","0.25","-72.76"
"1929.480","0.27","-78.32"
"1929.500","0.24","-70.83"
"1929.520","0.21","-60.72"
"1929.540","0.22","-63.89"
"1929.560","0.20","-58.85"
"1929.580","0.19","-56.42"
"1929.600","0.23","-65.72"
"1929.620","0.23","-67.11"
"1929.640","0.24","-70.42"
"1929.660","0.26","-75.47"
"1929.680","0.26","-76.23"
"1929.700","0.25","-72.73"
"1929.720","0.24","-69.58"
"1929.740","0.24","-69.14"
"1929.760","0.24","-70.25"
"1929.780","0.23","-67.42"
"1929.800","0.21","-60.07"
"1929.820","0.21","-61.95"
"1929.840","0.24","-68.49"
"1929.860","0.24","-70.30"
"1929.880","0.21","-62.25"
"1929.900","0.22","-62.67"
"1929.920","0.23","-66.14"
"1929.940","0.22","-63.66"
"1929.960","0.22","-65.55"
"1929.980","0.27","-77.74"
"1930.000","0.31","-90.12"
"1930.020","0.28","-81.97"
"1930.040","0.22","-64.81"
"1930.060","0.17","-50.24"
"1930.080","0.17","-50.85"
"1930.100","0.21","-62.40"
"1930.120","0.24","-70.17"
"1930.140","0.23","-67.49"
"1930.160","0.20","-58.57"
"1930.180","0.21","-60.33"
"1930.200","0.24","-68.83"
"1930.220","0.24","-70.52"
"1930.240","0.26","-76.24"
"1930.260","0.28","-82.31"
"1930.280","0.28","-81.70"
"1930.300","0.24","-71.26"
"1930.320","0.22","-65.11"
"1930.340","0.22","-63.11"
"1930.360","0.19","-55.60"
"1930.380","0.20","-58.20"
"1930.400","0.24","-69.46"
"1930.420","0.29","-83.69"
"1930.440","0.33","-95.38"
"1930.460","0.30","-88.30"
"1930.480","0.24","-70.79"
"1930.500","0.19","-54.44"
"1930.520","0.21","-62.18"
"1930.540","0.23","-67.82"
"1930.560","0.25","-72.09"
"1930.580","0.25","-74.16"
"1930.600","0.26","-74.95"
"1930.620","0.24","-69.33"
"1930.640","0.22","-65.21"
"1930.660","0.25","-72.55"
"1930.680","0.24","-69.59"
"1930.700","0.20","-57.72"
"1930.720","0.20","-58.20"
"1930.740","0.20","-58.65"
"1930.760","0.21","-61.37"
"1930.780","0.22","-65.89"
"1930.800","0.24","-70.80"
"1930.820","0.23","-67.52"
"1930.840","0.22","-64.16"
"1930.860","0.21","-60.79"
"1930.880","0.19","-54.85"
"1930.900","0.20","-58.53"
"1930.920","0.21","-62.30"
"1930.940","0.22","-64.21"
"1930.960","0.22","-64.83"
"1930.980","0.21","-62.72"
"1931.000","0.20","-58.48"
"1931.020","0.18","-51.74"
"1931.040","0.21","-60.69"
"1931.060","0.23","-66.59"
"1931.080","0.20","-57.70"
"1931.100","0.21","-62.04"
"1931.120","0.24","-70.15"
"1931.140","0.22","-63.77"
"1931.160","0.19","-54.59"
"1931.180","0.17","-51.27"
"1931.200","0.19","-56.48"
"1931.220","0.22","-64.96"
"1931.240","0.24","-70.84"
"1931.260","0.25","-73.50"
"1931.280","0.24","-70.59"
"1931.300","0.18","-52.97"
"1931.320","0.16","-48.11"
"1931.340","0.18","-53.47"
"1931.360","0.20","-59.40"
"1931.380","0.26","-76.48"
"1931.400","0.30","-88.22"
"1931.420","0.23","-67.50"
"1931.440","0.19","-56.07"
"1931.460","0.21","-62.24"
"1931.480","0.22","-66.07"
"1931.500","0.22","-65.38"
"1931.520","0.22","-66.34"
"1931.540","0.24","-69.52"
"1931.560","0.25","-73.34"
"1931.580","0.24","-72.13"
"1931.600","0.25","-73.95"
"1931.620","0.26","-75.76"
"1931.640","0.24","-70.55"
"1931.660","0.24","-70.85"
"1931.680","0.26","-75.74"
"1931.700","0.26","-77.28"
"1931.720","0.27","-81.11"
"1931.740","0.25","-75.31"
"1931.760","0.22","-66.03"
"1931.780","0.20","-60.57"
"1931.800","0.23","-67.69"
"1931.820","0.24","-72.47"
"1931.840","0.21","-61.96"
"1931.860","0.24","-70.34"
"1931.880","0.25","-75.50"
"1931.900","0.27","-80.58"
"1931.920","0.27","-80.50"
"1931.940","0.25","-74.82"
"1931.960","0.24","-70.72"
"1931.980","0.23","-68.94"
"1932.000","0.22","-66.37"
"1932.020","0.22","-63.88"
"1932.040","0.22","-65.53"
"1932.060","0.23","-67.23"
"1932.080","0.24","-71.76"
"1932.100","0.26","-77.28"
"1932.120","0.26","-78.04"
"1932.140","0.25","-74.34"
"1932.160","0.22","-65.01"
"1932.180","0.21","-62.72"
"1932.200","0.21","-63.69"
"1932.220","0.24","-70.05"
"1932.240","0.25","-74.70"
"1932.260","0.24","-71.62"
"1932.280","0.23","-68.90"
"1932.300","0.24","-70.08"
"1932.320","0.23","-67.91"
"1932.340","0.23","-67.50"
"1932.360","0.24","-71.39"
"1932.380","0.24","-72.40"
"1932.400","0.23","-67.69"
"1932.420","0.22","-66.86"
"1932.440","0.24","-70.80"
"1932.460","0.26","-76.43"
"1932.480","0.27","-79.42"
"1932.500","0.25","-74.63"
"1932.520","0.25","-75.83"
"1932.540","0.26","-78.15"
"1932.560","0.25","-75.56"
"1932.580","0.26","-76.69"
"1932.600","0.27","-79.65"
"1932.620","0.26","-78.64"
"1932.640","0.26","-78.20"
"1932.660","0.28","-84.17"
"1932.680","0.33","-98.55"
"1932.700","0.33","-97.65"
"1932.720","0.23","-69.33"
"1932.740","0.21","-63.24"
"1932.760","0.23","-68.85"
"1932.780","0.22","-66.30"
"1932.800","0.23","-68.24"
"1932.820","0.28","-85.27"
"1932.840","0.27","-80.35"
"1932.860","0.25","-73.83"
"1932.880","0.26","-77.05"
"1932.900","0.29","-87.65"
"1932.920","0.29","-87.76"
"1932.940","0.25","-75.71"
"1932.960","0.24","-72.56"
"1932.980","0.25","-74.90"
"1933.000","0.25","-75.27"
"1933.020","0.25","-75.47"
"1933.040","0.25","-74.90"
"1933.060","0.29","-86.88"
"1933.080","0.31","-91.53"
"1933.100","0.28","-83.61"
"1933.120","0.26","-77.84"
"1933.140","0.21","-63.96"
"1933.160","0.19","-57.19"
"1933.180","0.22","-64.87"
"1933.200","0.24","-71.01"
"1933.220","0.24","-72.45"
"1933.240","0.25","-75.75"
"1933.260","0.25","-76.49"
"1933.280","0.22","-67.03"
"1933.300","0.21","-63.20"
"1933.320","0.25","-76.36"
"1933.340","0.25","-76.48"
"1933.360","0.24","-73.32"
"1933.380","0.25","-75.82"
"1933.400","0.26","-77.57"
"1933.420","0.25","-75.79"
"1933.440","0.24","-71.44"
"1933.460","0.23","-70.00"
"1933.480","0.25","-75.26"
"1933.500","0.28","-83.72"
"1933.520","0.28","-85.27"
"1933.540","0.28","-83.22"
"1933.560","0.27","-80.47"
"1933.580","0.26","-77.81"
"1933.600","0.24","-73.48"
"1933.620","0.25","-74.32"
"1933.640","0.26","-79.73"
"1933.660","0.28","-82.90"
"1933.680","0.27","-81.87"
"1933.700","0.25","-75.73"
"1933.720","0.25","-75.22"
"1933.740","0.26","-77.90"
"1933.760","0.28","-83.36"
"1933.780","0.27","-82.98"
"1933.800","0.26","-77.67"
"1933.820","0.26","-78.07"
"1933.840","0.26","-79.95"
"1933.860","0.26","-79.43"
"1933.880","0.26","-78.57"
"1933.900","0.25","-75.13"
"1933.920","0.22","-67.32"
"1933.940","0.24","-71.27"
"1933.960","0.27","-81.74"
"1933.980","0.27","-81.09"
"1934.000","0.27","-82.95"
"1934.020","0.26","-77.47"
"1934.040","0.22","-67.72"
"1934.060","0.22","-66.34"
"1934.080","0.22","-65.71"
"1934.100","0.26","-79.94"
"1934.120","0.28","-85.32"
"1934.140","0.27","-80.92"
"1934.160","0.25","-75.89"
"1934.180","0.24","-72.92"
"1934.200","0.25","-77.13"
"1934.220","0.25","-75.26"
"1934.240","0.24","-74.17"
"1934.260","0.27","-81.96"
"1934.280","0.27","-83.17"
"1934.300","0.26","-80.09"
"1934.320","0.25","-75.00"
"1934.340","0.26","-77.61"
"1934.360","0.27","-81.91"
"1934.380","0.26","-78.61"
"1934.400","0.28","-84.00"
"1934.420","0.28","-85.39"
"1934.440","0.27","-80.94"
"1934.460","0.27","-81.59"
"1934.480","0.27","-82.63"
"1934.500","0.24","-73.19"
"1934.520","0.23","-70.74"
"1934.540","0.30","-91.50"
"1934.560","0.32","-97.34"
"1934.580","0.28","-85.46"
"1934.600","0.23","-70.13"
"1934.620","0.23","-70.49"
"1934.640","0.26","-78.40"
"1934.660","0.28","-86.21"
"1934.680","0.27","-81.92"
"1934.700","0.23","-71.29"
"1934.720","0.25","-76.69"
"1934.740","0.24","-74.52"
"1934.760","0.23","-69.58"
"1934.780","0.23","-68.50"
"1934.800","0.26","-78.94"
"1934.820","0.27","-83.62"
"1934.840","0.25","-76.64"
"1934.860","0.25","-77.04"
"1934.880","0.27","-82.88"
"1934.900","0.25","-76.57"
"1934.920","0.25","-75.50"
"1934.940","0.26","-78.67"
"1934.960","0.26","-79.29"
"1934.980","0.28","-84.83"
"1935.000","0.27","-83.35"
"1935.020","0.27","-82.74"
"1935.040","0.26","-78.56"
"1935.060","0.26","-78.48"
"1935.080","0.27","-81.80"
"1935.100","0.28","-84.14"
"1935.120","0.27","-82.76"
"1935.140","0.26","-79.80"
"1935.160","0.29","-87.49"
"1935.180","0.29","-87.51"
"1935.200","0.24","-74.47"
"1935.220","0.26","-80.38"
"1935.240","0.28","-84.77"
"1935.260","0.29","-89.13"
"1935.280","0.30","-91.53"
"1935.300","0.26","-78.81"
"1935.320","0.26","-80.20"
"1935.340","0.26","-80.10"
"1935.360","0.26","-78.31"
"1935.380","0.26","-78.16"
"1935.400","0.24","-74.17"
"1935.420","0.25","-76.77"
"1935.440","0.27","-81.77"
"1935.460","0.26","-78.54"
"1935.480","0.25","-75.39"
"1935.500","0.28","-84.60"
"1935.520","0.28","-84.23"
"1935.540","0.23","-71.92"
"1935.560","0.23","-69.34"
"1935.580","0.26","-81.08"
"1935.600","0.30","-91.32"
"1935.620","0.30","-90.76"
"1935.640","0.26","-80.39"
"1935.660","0.24","-74.98"
"1935.680","0.26","-80.09"
"1935.700","0.26","-80.06"
"1935.720","0.25","-76.22"
"1935.740","0.24","-75.08"
"1935.760","0.23","-70.58"
"1935.780","0.27","-83.39"
"1935.800","0.31","-95.03"
"1935.820","0.29","-88.15"
"1935.840","0.27","-82.09"
"1935.860","0.25","-77.79"
"1935.880","0.28","-84.46"
"1935.900","0.27","-83.31"
"1935.920","0.26","-79.22"
"1935.940","0.27","-81.61"
"1935.960","0.26","-80.72"
"1935.980","0.28","-86.08"
"1936.000","0.29","-87.91"
"1936.020","0.25","-76.99"
"1936.040","0.23","-71.54"
"1936.060","0.23","-69.36"
"1936.080","0.23","-71.81"
"1936.100","0.24","-73.70"
"1936.120","0.25","-75.45"
"1936.140","0.24","-75.30"
"1936.160","0.24","-73.68"
"1936.180","0.26","-79.15"
"1936.200","0.27","-83.56"
"1936.220","0.27","-83.76"
"1936.240","0.26","-79.83"
"1936.260","0.25","-78.31"
"1936.280","0.27","-82.50"
"1936.300","0.27","-81.72"
"1936.320","0.25","-77.85"
"1936.340","0.26","-80.57"
"1936.360","0.26","-79.50"
"1936.380","0.26","-81.00"
"1936.400","0.26","-81.61"
"1936.420","0.26","-79.48"
"1936.440","0.27","-82.79"
"1936.460","0.26","-80.79"
"1936.480","0.24","-72.67"
"1936.500","0.23","-69.93"
"1936.520","0.26","-80.02"
"1936.540","0.28","-84.98"
"1936.560","0.28","-86.46"
"1936.580","0.27","-84.82"
"1936.600","0.27","-84.43"
"1936.620","0.27","-84.78"
"1936.640","0.28","-84.97"
"1936.660","0.27","-84.79"
"1936.680","0.24","-74.97"
"1936.700","0.20","-61.76"
"1936.720","0.19","-58.55"
"1936.740","0.20","-61.72"
"1936.760","0.22","-68.40"
"1936.780","0.26","-78.76"
"1936.800","0.27","-82.90"
"1936.820","0.25","-77.85"
"1936.840","0.24","-74.71"
"1936.860","0.23","-70.61"
"1936.880","0.25","-76.58"
"1936.900","0.27","-83.65"
"1936.920","0.27","-82.31"
"1936.940","0.26","-81.08"
"1936.960","0.25","-77.13"
"1936.980","0.23","-70.08"
"1937.000","0.23","-70.10"
"1937.020","0.23","-72.40"
"1937.040","0.25","-76.85"
"1937.060","0.25","-78.90"
"1937.080","0.26","-79.98"
"1937.100","0.24","-75.36"
"1937.120","0.23","-72.43"
"1937.140","0.23","-70.46"
"1937.160","0.24","-75.30"
"1937.180","0.26","-79.46"
"1937.200","0.27","-82.16"
"1937.220","0.26","-81.83"
"1937.240","0.26","-81.27"
"1937.260","0.26","-79.39"
"1937.280","0.25","-77.44"
"1937.300","0.27","-84.98"
"1937.320","0.28","-85.61"
"1937.340","0.25","-78.79"
"1937.360","0.25","-76.00"
"1937.380","0.25","-78.46"
"1937.400","0.27","-84.78"
"1937.420","0.29","-90.25"
"1937.440","0.32","-97.54"
"1937.460","0.34","-104.27"
"1937.480","0.35","-107.93"
"1937.500","0.34","-104.25"
"1937.520","0.33","-103.01"
"1937.540","0.33","-100.60"
"1937.560","0.32","-97.87"
"1937.580","0.33","-100.20"
"1937.600","0.36","-110.38"
"1937.620","0.39","-119.17"
"1937.640","0.41","-126.41"
"1937.660","0.43","-131.84"
"1937.680","0.44","-135.11"
"1937.700","0.46","-140.47"
"1937.720","0.48","-146.32"
"1937.740","0.51","-153.07"
"1937.760","0.53","-158.82"
"1937.780","0.53","-159.64"
"1937.800","0.53","-156.64"
"1937.820","0.52","-155.50"
"1937.840","0.53","-157.29"
"1937.860","0.54","-160.37"
"1937.880","0.56","-163.44"
"1937.900","0.57","-166.40"
"1937.920","0.59","-171.88"
"1937.940","0.60","-173.84"
"1937.960","0.60","-174.22"
"1937.980","0.61","-176.44"
"1938.000","0.61","-173.47"
"1938.020","0.60","-171.97"
"1938.040","0.62","-175.69"
"1938.060","0.65","-182.63"
"1938.080","0.66","-185.42"
"1938.100","0.65","-180.76"
"1938.120","0.63","-175.46"
"1938.140","0.62","-171.88"
"1938.160","0.61","-167.72"
"1938.180","0.60","-164.49"
"1938.200","0.61","-164.90"
"1938.220","0.64","-174.18"
"1938.240","0.67","-179.45"
"1938.260","0.68","-181.39"
"1938.280","0.68","-182.05"
"1938.300","0.70","-185.42"
"1938.320","0.71","-187.05"
"1938.340","0.72","-187.04"
"1938.360","0.73","-189.83"
"1938.380","0.76","-194.94"
"1938.400","0.76","-195.51"
"1938.420","0.73","-186.86"
"1938.440","0.70","-177.76"
"1938.460","0.67","-168.70"
"1938.480","0.67","-166.67"
"1938.500","0.69","-172.02"
"1938.520","0.72","-176.61"
"1938.540","0.74","-180.69"
"1938.560","0.74","-180.25"
"1938.580","0.73","-175.60"
"1938.600","0.72","-171.94"
"1938.620","0.72","-172.25"
"1938.640","0.72","-171.26"
"1938.660","0.73","-171.67"
"1938.680","0.75","-174.93"
"1938.700","0.77","-178.66"
"1938.720","0.78","-180.71"
"1938.740","0.79","-180.58"
"1938.760","0.79","-179.38"
"1938.780","0.80","-180.32"
"1938.800","0.81","-180.29"
"1938.820","0.79","-175.90"
"1938.840","0.78","-171.34"
"1938.860","0.77","-168.75"
"1938.880","0.77","-167.84"
"1938.900","0.78","-167.33"
"1938.920","0.77","-164.65"
"1938.940","0.76","-161.62"
"1938.960","0.76","-158.96"
"1938.980","0.75","-157.28"
"1939.000","0.75","-155.53"
"1939.020","0.76","-156.29"
"1939.040","0.76","-155.16"
"1939.060","0.74","-150.34"
"1939.080","0.72","-145.47"
"1939.100","0.72","-142.59"
"1939.120","0.73","-144.46"
"1939.140","0.73","-143.68"
"1939.160","0.72","-140.44"
"1939.180","0.71","-136.42"
"1939.200","0.68","-130.74"
"1939.220","0.67","-128.14"
"1939.240","0.67","-127.21"
"1939.260","0.68","-127.81"
"1939.280","0.69","-128.59"
"1939.300","0.71","-130.80"
"1939.320","0.72","-131.90"
"1939.340","0.72","-131.70"
"1939.360","0.71","-128.51"
"1939.380","0.69","-123.93"
"1939.400","0.68","-120.99"
"1939.420","0.70","-124.17"
"1939.440","0.74","-128.80"
"1939.460","0.75","-130.49"
"1939.480","0.74","-128.02"
"1939.500","0.73","-125.16"
"1939.520","0.73","-123.91"
"1939.540","0.73","-121.85"
"1939.560","0.71","-117.69"
"1939.580","0.68","-112.32"
"1939.600","0.68","-110.02"
"1939.620","0.69","-110.97"
"1939.640","0.69","-111.11"
"1939.660","0.69","-110.28"
"1939.680","0.70","-109.80"
"1939.700","0.70","-108.93"
"1939.720","0.68","-104.73"
"1939.740","0.67","-102.21"
"1939.760","0.65","-99.50"
"1939.780","0.66","-99.79"
"1939.800","0.66","-98.75"
"1939.820","0.65","-96.10"
"1939.840","0.64","-93.40"
"1939.860","0.63","-91.25"
"1939.880","0.64","-91.87"
"1939.900","0.64","-91.70"
"1939.920","0.64","-90.30"
"1939.940","0.62","-87.79"
"1939.960","0.61","-85.19"
"1939.980","0.60","-83.57"
"1940.000","0.60","-82.01"
"1940.020","0.60","-81.54"
"1940.040","0.60","-81.20"
"1940.060","0.60","-79.91"
"1940.080","0.59","-78.62"
"1940.100","0.59","-77.43"
"1940.120","0.59","-76.79"
"1940.140","0.58","-75.43"
"1940.160","0.56","-72.79"
"1940.180","0.55","-69.83"
"1940.200","0.52","-66.66"
"1940.220","0.52","-65.27"
"1940.240","0.53","-65.81"
"1940.260","0.54","-67.29"
"1940.280","0.56","-68.75"
"1940.300","0.56","-68.45"
"1940.320","0.54","-64.99"
"1940.340","0.52","-62.01"
"1940.360","0.50","-60.26"
"1940.380","0.49","-58.30"
"1940.400","0.48","-56.45"
"1940.420","0.48","-56.21"
"1940.440","0.48","-55.97"
"1940.460","0.49","-55.94"
"1940.480","0.49","-56.22"
"1940.500","0.50","-56.86"
"1940.520","0.51","-57.47"
"1940.540","0.52","-57.94"
"1940.560","0.52","-58.37"
"1940.580","0.53","-58.81"
"1940.600","0.54","-59.13"
"1940.620","0.53","-57.55"
"1940.640","0.51","-55.56"
"1940.660","0.50","-53.33"
"1940.680","0.47","-50.10"
"1940.700","0.46","-48.48"
"1940.720","0.47","-49.02"
"1940.740","0.48","-50.16"
"1940.760","0.48","-49.79"
"1940.780","0.47","-48.16"
"1940.800","0.46","-46.88"
"1940.820","0.45","-46.04"
"1940.840","0.45","-45.74"
"1940.860","0.45","-45.26"
"1940.880","0.46","-46.05"
"1940.900","0.48","-47.95"
"1940.920","0.50","-48.98"
"1940.940","0.49","-48.06"
"1940.960","0.48","-46.28"
"1940.980","0.46","-44.72"
"1941.000","0.44","-42.37"
"1941.020","0.42","-40.52"
"1941.040","0.42","-39.88"
"1941.060","0.43","-40.27"
"1941.080","0.43","-40.68"
"1941.100","0.44","-40.73"
"1941.120","0.44","-40.96"
"1941.140","0.43","-39.65"
"1941.160","0.41","-37.91"
"1941.180","0.40","-36.47"
"1941.200","0.39","-35.65"
"1941.220","0.39","-35.44"
"1941.240","0.40","-35.57"
"1941.260","0.41","-36.40"
"1941.280","0.43","-37.79"
"1941.300","0.44","-38.67"
"1941.320","0.44","-38.46"
"1941.340","0.44","-38.30"
"1941.360","0.43","-37.77"
"1941.380","0.42","-36.57"
"1941.400","0.41","-34.90"
"1941.420","0.40","-34.06"
"1941.440","0.39","-33.54"
"1941.460","0.38","-32.19"
"1941.480","0.37","-31.00"
"1941.500","0.37","-30.75"
"1941.520","0.38","-32.03"
"1941.540","0.40","-33.24"
"1941.560","0.40","-33.14"
"1941.580","0.39","-32.38"
"1941.600","0.38","-31.33"
"1941.620","0.37","-30.74"
"1941.640","0.35","-28.98"
"1941.660","0.33","-26.70"
"1941.680","0.30","-24.75"
"1941.700","0.29","-23.62"
"1941.720","0.29","-23.96"
"1941.740","0.31","-25.43"
"1941.760","0.33","-26.49"
"1941.780","0.34","-27.27"
"1941.800","0.34","-27.66"
"1941.820","0.34","-27.62"
"1941.840","0.34","-27.31"
"1941.860","0.33","-26.28"
"1941.880","0.30","-24.40"
"1941.900","0.29","-23.35"
"1941.920","0.28","-22.73"
"1941.940","0.29","-22.87"
"1941.960","0.29","-23.43"
"1941.980","0.30","-24.22"
"1942.000","0.32","-25.45"
"1942.020","0.34","-26.97"
"1942.040","0.33","-26.25"
"1942.060","0.30","-24.38"
"1942.080","0.28","-22.24"
"1942.100","0.25","-19.93"
"1942.120","0.23","-18.51"
"1942.140","0.22","-17.45"
"1942.160","0.20","-16.15"
"1942.180","0.19","-15.32"
"1942.200","0.17","-13.99"
"1942.220","0.15","-12.32"
"1942.240","0.13","-10.99"
"1942.260","0.12","-9.82"
"1942.280","0.11","-9.52"
"1942.300","0.11","-8.97"
"1942.320","0.10","-8.82"
"1942.340","0.11","-9.19"
"1942.360","0.11","-9.25"
"1942.380","0.11","-9.18"
"1942.400","0.09","-7.97"
"1942.420","0.08","-7.25"
"1942.440","0.08","-7.04"
"1942.460","0.08","-6.70"
"1942.480","0.08","-7.46"
"1942.500","0.09","-8.11"
"1942.520","0.12","-10.40"
"1942.540","0.14","-12.43"
"1942.560","0.15","-13.72"
"1942.580","0.17","-15.61"
"1942.600","0.17","-15.83"
"1942.620","0.18","-16.91"
"1942.640","0.19","-17.52"
"1942.660","0.19","-17.27"
"1942.680","0.19","-17.41"
"1942.700","0.17","-15.75"
"1942.720","0.17","-15.54"
"1942.740","0.16","-14.62"
"1942.760","0.16","-14.66"
"1942.780","0.16","-15.49"
"1942.800","0.17","-16.23"
"1942.820","0.19","-17.94"
"1942.840","0.19","-18.21"
"1942.860","0.20","-18.83"
"1942.880","0.18","-17.72"
"1942.900","0.18","-17.43"
"1942.920","0.16","-15.16"
"1942.940","0.16","-15.66"
"1942.960","0.18","-18.03"
"1942.980","0.18","-17.37"
"1943.000","0.16","-15.90"
"1943.020","0.14","-14.19"
"1943.040","0.14","-13.84"
"1943.060","0.11","-10.94"
"1943.080","0.08","-8.34"
"1943.100","0.09","-9.26"
"1943.120","0.11","-11.07"
"1943.140","0.15","-14.67"
"1943.160","0.18","-18.01"
"1943.180","0.19","-19.21"
"1943.200","0.19","-19.30"
"1943.220","0.18","-18.56"
"1943.240","0.17","-17.03"
"1943.260","0.15","-15.42"
"1943.280","0.13","-13.30"
"1943.300","0.11","-11.76"
"1943.320","0.12","-12.74"
"1943.340","0.13","-13.10"
"1943.360","0.10","-10.84"
"1943.380","0.09","-9.46"
"1943.400","0.11","-11.30"
"1943.420","0.14","-14.66"
"1943.440","0.16","-17.16"
