"Format","MoTeC CSV File",,,"Workbook","Aero Platform"
"Venue","fuji gp",,,"Worksheet","Aero Map"
"Vehicle","acuransxevo22gt3",,,"Vehicle Desc","acuransxevo22gt3"
"Driver","Chris Thompson21",,,"Engine ID",""
"Device","ADL"
"Comment","Simflow\SimFlow_Fuji_RACE.sto",,,"Session","Race"
"Log Date","7/4/2025",,,"Origin Time","0.000","s"
"Log Time","6:11:50 AM",,,"Start Time","0.000","s"
"Sample Rate","50.000","Hz",,"End Time","2781.967","s"
"Duration","2781.967","s",,"Start Distance","0","ft"
"Range","Lap 17 (selection)",,,"End Distance","365562","ft"
"Beacon Markers","211.810 319.293 440.367 543.706 650.485 752.948 856.157 958.253 1060.940 1164.776 1267.015 1368.946 1470.900 1572.927 1675.424 1777.263 1879.471 1980.708 2082.033 2190.579 2327.499 2429.881 2531.375 2632.901 2735.376 "


"Time","Rake Angle","Aero Map Proxy"
"s","deg",""


"2567.400","0.11","-22.06"
"2567.420","0.12","-25.41"
"2567.440","0.14","-29.18"
"2567.460","0.16","-32.62"
"2567.480","0.16","-32.58"
"2567.500","0.17","-35.28"
"2567.520","0.16","-34.26"
"2567.540","0.16","-33.44"
"2567.560","0.15","-31.44"
"2567.580","0.15","-31.87"
"2567.600","0.17","-34.79"
"2567.620","0.18","-36.81"
"2567.640","0.18","-38.41"
"2567.660","0.18","-38.60"
"2567.680","0.19","-39.50"
"2567.700","0.21","-44.74"
"2567.720","0.24","-49.72"
"2567.740","0.24","-49.50"
"2567.760","0.22","-45.83"
"2567.780","0.20","-42.45"
"2567.800","0.19","-39.76"
"2567.820","0.19","-38.96"
"2567.840","0.19","-39.45"
"2567.860","0.20","-40.99"
"2567.880","0.19","-39.89"
"2567.900","0.19","-38.82"
"2567.920","0.19","-39.04"
"2567.940","0.20","-41.79"
"2567.960","0.19","-38.85"
"2567.980","0.16","-33.40"
"2568.000","0.15","-31.70"
"2568.020","0.17","-35.92"
"2568.040","0.19","-40.37"
"2568.060","0.20","-41.71"
"2568.080","0.19","-40.49"
"2568.100","0.18","-37.30"
"2568.120","0.17","-35.20"
"2568.140","0.16","-32.54"
"2568.160","0.15","-30.41"
"2568.180","0.14","-30.16"
"2568.200","0.17","-34.82"
"2568.220","0.18","-38.10"
"2568.240","0.17","-35.17"
"2568.260","0.15","-30.88"
"2568.280","0.15","-30.44"
"2568.300","0.16","-33.76"
"2568.320","0.17","-36.40"
"2568.340","0.17","-36.31"
"2568.360","0.17","-35.37"
"2568.380","0.17","-35.22"
"2568.400","0.15","-31.78"
"2568.420","0.14","-29.14"
"2568.440","0.13","-27.70"
"2568.460","0.13","-26.94"
"2568.480","0.12","-25.96"
"2568.500","0.12","-24.69"
"2568.520","0.12","-26.08"
"2568.540","0.14","-29.46"
"2568.560","0.15","-30.99"
"2568.580","0.14","-29.09"
"2568.600","0.12","-25.59"
"2568.620","0.10","-21.19"
"2568.640","0.10","-20.27"
"2568.660","0.11","-23.01"
"2568.680","0.13","-28.60"
"2568.700","0.14","-30.03"
"2568.720","0.12","-25.68"
"2568.740","0.08","-17.85"
"2568.760","0.07","-14.14"
"2568.780","0.09","-19.38"
"2568.800","0.14","-30.55"
"2568.820","0.18","-38.34"
"2568.840","0.18","-38.56"
"2568.860","0.17","-36.95"
"2568.880","0.15","-32.85"
"2568.900","0.13","-27.23"
"2568.920","0.12","-25.66"
"2568.940","0.13","-28.27"
"2568.960","0.16","-34.66"
"2568.980","0.20","-43.20"
"2569.000","0.24","-52.65"
"2569.020","0.27","-58.70"
"2569.040","0.30","-64.12"
"2569.060","0.34","-72.10"
"2569.080","0.39","-83.58"
"2569.100","0.47","-99.66"
"2569.120","0.54","-112.97"
"2569.140","0.59","-122.66"
"2569.160","0.62","-128.97"
"2569.180","0.65","-134.43"
"2569.200","0.66","-136.11"
"2569.220","0.67","-136.70"
"2569.240","0.68","-137.44"
"2569.260","0.69","-137.97"
"2569.280","0.68","-135.63"
"2569.300","0.68","-134.86"
"2569.320","0.69","-135.38"
"2569.340","0.70","-135.88"
"2569.360","0.70","-135.72"
"2569.380","0.70","-133.93"
"2569.400","0.69","-132.04"
"2569.420","0.69","-130.61"
"2569.440","0.69","-129.72"
"2569.460","0.70","-130.43"
"2569.480","0.72","-132.62"
"2569.500","0.74","-135.32"
"2569.520","0.75","-136.65"
"2569.540","0.76","-137.42"
"2569.560","0.76","-135.73"
"2569.580","0.74","-132.31"
"2569.600","0.73","-127.93"
"2569.620","0.71","-123.31"
"2569.640","0.70","-121.92"
"2569.660","0.71","-122.28"
"2569.680","0.72","-122.37"
"2569.700","0.72","-121.55"
"2569.720","0.71","-119.52"
"2569.740","0.73","-121.17"
"2569.760","0.73","-120.11"
"2569.780","0.71","-115.72"
"2569.800","0.68","-111.11"
"2569.820","0.68","-109.83"
"2569.840","0.73","-116.10"
"2569.860","0.77","-122.33"
"2569.880","0.78","-123.16"
"2569.900","0.77","-120.28"
"2569.920","0.75","-114.92"
"2569.940","0.71","-109.10"
"2569.960","0.69","-104.33"
"2569.980","0.66","-99.23"
"2570.000","0.65","-95.75"
"2570.020","0.64","-94.18"
"2570.040","0.65","-95.00"
"2570.060","0.66","-95.64"
"2570.080","0.66","-94.66"
"2570.100","0.66","-93.39"
"2570.120","0.65","-91.43"
"2570.140","0.64","-89.29"
"2570.160","0.63","-88.16"
"2570.180","0.63","-87.25"
"2570.200","0.62","-84.22"
"2570.220","0.61","-82.32"
"2570.240","0.60","-81.08"
"2570.260","0.61","-80.89"
"2570.280","0.62","-81.63"
"2570.300","0.62","-81.45"
"2570.320","0.61","-79.25"
"2570.340","0.58","-75.32"
"2570.360","0.56","-72.00"
"2570.380","0.55","-70.32"
"2570.400","0.55","-69.70"
"2570.420","0.57","-71.15"
"2570.440","0.58","-71.81"
"2570.460","0.57","-70.76"
"2570.480","0.55","-68.18"
"2570.500","0.53","-65.16"
"2570.520","0.52","-63.48"
"2570.540","0.51","-61.54"
"2570.560","0.51","-61.20"
"2570.580","0.51","-60.72"
"2570.600","0.51","-60.66"
"2570.620","0.52","-60.89"
"2570.640","0.52","-60.62"
"2570.660","0.52","-60.27"
"2570.680","0.52","-59.56"
"2570.700","0.51","-57.70"
"2570.720","0.48","-54.15"
"2570.740","0.47","-52.29"
"2570.760","0.46","-51.84"
"2570.780","0.48","-52.92"
"2570.800","0.49","-54.30"
"2570.820","0.51","-56.41"
"2570.840","0.53","-57.46"
"2570.860","0.53","-56.90"
"2570.880","0.51","-55.22"
"2570.900","0.50","-53.66"
"2570.920","0.50","-52.83"
"2570.940","0.49","-51.87"
"2570.960","0.48","-50.84"
"2570.980","0.48","-50.00"
"2571.000","0.48","-49.43"
"2571.020","0.47","-48.15"
"2571.040","0.45","-46.53"
"2571.060","0.44","-44.96"
"2571.080","0.43","-43.72"
"2571.100","0.42","-42.80"
"2571.120","0.42","-41.89"
"2571.140","0.41","-40.94"
"2571.160","0.40","-39.70"
"2571.180","0.38","-38.12"
"2571.200","0.37","-36.46"
"2571.220","0.36","-35.70"
"2571.240","0.35","-34.87"
"2571.260","0.34","-33.82"
"2571.280","0.33","-32.43"
"2571.300","0.32","-31.74"
"2571.320","0.32","-31.61"
"2571.340","0.32","-31.30"
"2571.360","0.32","-31.47"
"2571.380","0.33","-32.32"
"2571.400","0.34","-32.85"
"2571.420","0.32","-31.56"
"2571.440","0.31","-29.92"
"2571.460","0.29","-28.53"
"2571.480","0.28","-27.27"
"2571.500","0.26","-25.68"
"2571.520","0.26","-25.06"
"2571.540","0.26","-25.26"
"2571.560","0.26","-25.64"
"2571.580","0.27","-26.26"
"2571.600","0.28","-27.05"
"2571.620","0.27","-26.87"
"2571.640","0.26","-25.40"
"2571.660","0.24","-23.22"
"2571.680","0.21","-20.45"
"2571.700","0.18","-18.14"
"2571.720","0.18","-17.56"
"2571.740","0.18","-18.18"
"2571.760","0.19","-18.94"
"2571.780","0.20","-20.40"
"2571.800","0.21","-20.63"
"2571.820","0.19","-19.47"
"2571.840","0.18","-17.71"
"2571.860","0.15","-15.52"
"2571.880","0.14","-13.71"
"2571.900","0.13","-12.88"
"2571.920","0.14","-14.29"
"2571.940","0.15","-15.66"
"2571.960","0.17","-16.98"
"2571.980","0.17","-17.89"
"2572.000","0.18","-18.25"
"2572.020","0.16","-16.55"
"2572.040","0.14","-14.96"
"2572.060","0.13","-13.44"
"2572.080","0.12","-12.81"
"2572.100","0.13","-13.50"
"2572.120","0.13","-14.12"
"2572.140","0.16","-16.45"
"2572.160","0.17","-18.27"
"2572.180","0.18","-19.59"
"2572.200","0.19","-20.55"
"2572.220","0.19","-20.16"
"2572.240","0.19","-19.88"
"2572.260","0.18","-19.17"
"2572.280","0.17","-18.47"
"2572.300","0.16","-17.48"
"2572.320","0.16","-16.93"
"2572.340","0.15","-15.79"
"2572.360","0.13","-13.77"
"2572.380","0.11","-12.40"
"2572.400","0.10","-11.15"
"2572.420","0.09","-10.10"
"2572.440","0.09","-10.44"
"2572.460","0.11","-12.77"
"2572.480","0.13","-14.64"
"2572.500","0.13","-14.67"
"2572.520","0.13","-15.06"
"2572.540","0.13","-14.79"
"2572.560","0.13","-14.44"
"2572.580","0.13","-14.44"
"2572.600","0.14","-15.87"
"2572.620","0.14","-15.85"
"2572.640","0.14","-15.76"
"2572.660","0.12","-14.08"
"2572.680","0.10","-12.05"
"2572.700","0.10","-11.89"
"2572.720","0.12","-13.47"
"2572.740","0.12","-13.90"
"2572.760","0.12","-14.25"
"2572.780","0.12","-14.57"
"2572.800","0.10","-11.98"
"2572.820","0.09","-10.20"
"2572.840","0.08","-8.96"
"2572.860","0.08","-9.26"
"2572.880","0.09","-10.45"
"2572.900","0.11","-12.93"
"2572.920","0.12","-14.43"
"2572.940","0.13","-16.00"
"2572.960","0.13","-15.53"
"2572.980","0.11","-13.27"
"2573.000","0.09","-11.36"
"2573.020","0.07","-8.84"
"2573.040","0.06","-7.72"
"2573.060","0.07","-8.75"
"2573.080","0.09","-10.89"
"2573.100","0.12","-14.54"
"2573.120","0.14","-17.75"
"2573.140","0.16","-19.54"
"2573.160","0.16","-19.80"
"2573.180","0.15","-18.47"
"2573.200","0.13","-15.90"
"2573.220","0.11","-13.79"
"2573.240","0.11","-13.59"
"2573.260","0.12","-14.53"
"2573.280","0.12","-15.50"
"2573.300","0.13","-16.69"
"2573.320","0.14","-18.36"
"2573.340","0.15","-19.65"
"2573.360","0.17","-21.76"
"2573.380","0.18","-23.05"
"2573.400","0.17","-21.45"
"2573.420","0.14","-18.12"
"2573.440","0.11","-13.94"
"2573.460","0.09","-11.08"
"2573.480","0.09","-11.27"
"2573.500","0.11","-14.30"
"2573.520","0.15","-19.03"
"2573.540","0.17","-22.53"
"2573.560","0.18","-23.57"
"2573.580","0.17","-22.79"
"2573.600","0.14","-18.32"
"2573.620","0.11","-15.06"
"2573.640","0.10","-13.66"
"2573.660","0.11","-14.86"
"2573.680","0.14","-18.06"
"2573.700","0.14","-19.34"
"2573.720","0.14","-18.72"
"2573.740","0.12","-16.72"
"2573.760","0.12","-15.53"
"2573.780","0.12","-16.56"
"2573.800","0.14","-19.45"
"2573.820","0.16","-21.44"
"2573.840","0.16","-21.72"
"2573.860","0.15","-20.92"
"2573.880","0.14","-19.30"
"2573.900","0.14","-18.73"
"2573.920","0.14","-19.09"
"2573.940","0.13","-18.45"
"2573.960","0.11","-14.95"
"2573.980","0.08","-11.07"
"2574.000","0.07","-10.21"
"2574.020","0.10","-14.28"
"2574.040","0.17","-22.91"
"2574.060","0.23","-31.79"
"2574.080","0.24","-33.92"
"2574.100","0.20","-28.28"
"2574.120","0.15","-20.75"
"2574.140","0.11","-15.02"
"2574.160","0.09","-12.07"
"2574.180","0.09","-12.65"
"2574.200","0.11","-15.24"
"2574.220","0.10","-14.38"
"2574.240","0.09","-12.27"
"2574.260","0.07","-10.07"
"2574.280","0.06","-9.12"
"2574.300","0.07","-10.47"
"2574.320","0.09","-12.73"
"2574.340","0.12","-17.31"
"2574.360","0.13","-19.11"
"2574.380","0.13","-18.23"
"2574.400","0.12","-17.72"
"2574.420","0.10","-14.19"
"2574.440","0.09","-13.22"
"2574.460","0.09","-13.54"
"2574.480","0.08","-11.89"
"2574.500","0.08","-12.20"
"2574.520","0.08","-11.54"
"2574.540","0.07","-10.24"
"2574.560","0.08","-11.25"
"2574.580","0.07","-10.87"
"2574.600","0.07","-10.43"
"2574.620","0.08","-11.34"
"2574.640","0.08","-11.38"
"2574.660","0.09","-13.73"
"2574.680","0.10","-15.95"
"2574.700","0.11","-17.34"
"2574.720","0.12","-18.33"
"2574.740","0.10","-15.27"
"2574.760","0.08","-12.33"
"2574.780","0.07","-10.23"
"2574.800","0.07","-11.08"
"2574.820","0.09","-14.02"
"2574.840","0.09","-14.78"
"2574.860","0.09","-13.98"
"2574.880","0.07","-10.92"
"2574.900","0.06","-9.87"
"2574.920","0.07","-10.26"
"2574.940","0.08","-12.36"
"2574.960","0.09","-14.95"
"2574.980","0.10","-16.51"
"2575.000","0.10","-16.53"
"2575.020","0.09","-15.03"
"2575.040","0.09","-13.78"
"2575.060","0.09","-14.44"
"2575.080","0.09","-13.86"
"2575.100","0.09","-15.12"
"2575.120","0.09","-13.87"
"2575.140","0.09","-14.39"
"2575.160","0.10","-16.35"
"2575.180","0.11","-17.73"
"2575.200","0.11","-17.33"
"2575.220","0.08","-12.32"
"2575.240","0.07","-11.24"
"2575.260","0.08","-12.54"
"2575.280","0.10","-17.18"
"2575.300","0.11","-18.46"
"2575.320","0.10","-16.43"
"2575.340","0.08","-13.04"
"2575.360","0.07","-12.13"
"2575.380","0.08","-12.87"
"2575.400","0.10","-15.98"
"2575.420","0.12","-19.49"
"2575.440","0.11","-18.29"
"2575.460","0.10","-16.46"
"2575.480","0.09","-14.48"
"2575.500","0.09","-14.87"
"2575.520","0.09","-14.95"
"2575.540","0.08","-13.58"
"2575.560","0.06","-10.92"
"2575.580","0.06","-11.03"
"2575.600","0.09","-16.03"
"2575.620","0.11","-19.52"
"2575.640","0.12","-20.50"
"2575.660","0.08","-14.09"
"2575.680","0.06","-10.18"
"2575.700","0.05","-9.21"
"2575.720","0.09","-16.29"
"2575.740","0.13","-22.69"
"2575.760","0.13","-22.73"
"2575.780","0.11","-19.38"
"2575.800","0.08","-14.87"
"2575.820","0.09","-15.22"
"2575.840","0.10","-18.02"
"2575.860","0.12","-20.34"
"2575.880","0.11","-20.14"
"2575.900","0.11","-18.99"
"2575.920","0.10","-17.22"
"2575.940","0.10","-17.02"
"2575.960","0.10","-17.11"
"2575.980","0.10","-17.13"
"2576.000","0.10","-17.43"
"2576.020","0.10","-18.53"
"2576.040","0.13","-22.64"
"2576.060","0.13","-23.15"
"2576.080","0.11","-19.96"
"2576.100","0.07","-13.10"
"2576.120","0.07","-13.24"
"2576.140","0.09","-15.71"
"2576.160","0.10","-18.47"
"2576.180","0.11","-20.27"
"2576.200","0.12","-22.12"
"2576.220","0.12","-22.00"
"2576.240","0.11","-20.47"
"2576.260","0.10","-17.61"
"2576.280","0.11","-20.91"
"2576.300","0.11","-20.00"
"2576.320","0.10","-18.76"
"2576.340","0.06","-11.27"
"2576.360","0.08","-14.78"
"2576.380","0.12","-23.00"
"2576.400","0.17","-30.86"
"2576.420","0.15","-28.09"
"2576.440","0.12","-22.26"
"2576.460","0.10","-19.52"
"2576.480","0.11","-19.83"
"2576.500","0.12","-22.05"
"2576.520","0.17","-32.60"
"2576.540","0.22","-40.82"
"2576.560","0.24","-45.26"
"2576.580","0.23","-43.69"
"2576.600","0.20","-38.12"
"2576.620","0.17","-31.98"
"2576.640","0.15","-27.73"
"2576.660","0.14","-26.70"
"2576.680","0.13","-25.06"
"2576.700","0.12","-22.90"
"2576.720","0.11","-20.75"
"2576.740","0.12","-21.87"
"2576.760","0.12","-22.82"
"2576.780","0.13","-25.19"
"2576.800","0.12","-22.86"
"2576.820","0.10","-18.59"
"2576.840","0.08","-15.10"
"2576.860","0.09","-17.42"
"2576.880","0.11","-21.98"
"2576.900","0.13","-24.40"
"2576.920","0.13","-24.42"
"2576.940","0.12","-22.76"
"2576.960","0.13","-24.35"
"2576.980","0.14","-26.20"
"2577.000","0.15","-29.36"
"2577.020","0.16","-31.62"
"2577.040","0.17","-32.60"
"2577.060","0.17","-32.42"
"2577.080","0.15","-29.90"
"2577.100","0.14","-26.78"
"2577.120","0.10","-20.45"
"2577.140","0.09","-17.47"
"2577.160","0.08","-16.22"
"2577.180","0.11","-21.00"
"2577.200","0.11","-20.92"
"2577.220","0.11","-22.68"
"2577.240","0.11","-21.61"
"2577.260","0.11","-22.20"
"2577.280","0.12","-23.92"
"2577.300","0.13","-26.86"
"2577.320","0.13","-26.43"
"2577.340","0.12","-23.37"
"2577.360","0.11","-21.75"
"2577.380","0.11","-22.59"
"2577.400","0.14","-27.87"
"2577.420","0.15","-29.38"
"2577.440","0.15","-30.15"
"2577.460","0.14","-28.05"
"2577.480","0.13","-27.12"
"2577.500","0.12","-23.60"
"2577.520","0.12","-23.52"
"2577.540","0.11","-22.49"
"2577.560","0.11","-22.32"
"2577.580","0.11","-22.20"
"2577.600","0.11","-22.53"
"2577.620","0.11","-22.30"
"2577.640","0.11","-23.22"
"2577.660","0.11","-21.89"
"2577.680","0.11","-23.38"
"2577.700","0.13","-26.14"
"2577.720","0.15","-30.38"
"2577.740","0.15","-30.14"
"2577.760","0.13","-26.65"
"2577.780","0.11","-22.99"
"2577.800","0.11","-22.53"
"2577.820","0.12","-24.95"
"2577.840","0.14","-28.22"
"2577.860","0.14","-29.21"
"2577.880","0.12","-24.77"
"2577.900","0.09","-19.00"
"2577.920","0.06","-11.58"
"2577.940","0.06","-12.69"
"2577.960","0.09","-19.19"
"2577.980","0.13","-26.63"
"2578.000","0.14","-29.68"
"2578.020","0.16","-33.26"
"2578.040","0.15","-30.84"
"2578.060","0.14","-29.42"
"2578.080","0.12","-24.87"
"2578.100","0.09","-18.85"
"2578.120","0.08","-16.41"
"2578.140","0.10","-21.71"
"2578.160","0.13","-27.51"
"2578.180","0.15","-31.55"
"2578.200","0.15","-31.83"
"2578.220","0.13","-27.13"
"2578.240","0.12","-25.24"
"2578.260","0.10","-21.44"
"2578.280","0.09","-18.69"
"2578.300","0.06","-13.40"
"2578.320","0.08","-17.54"
"2578.340","0.11","-23.60"
"2578.360","0.14","-29.68"
"2578.380","0.15","-31.57"
"2578.400","0.13","-27.76"
"2578.420","0.11","-22.84"
"2578.440","0.11","-22.91"
"2578.460","0.14","-29.28"
"2578.480","0.14","-30.77"
"2578.500","0.14","-30.05"
"2578.520","0.12","-25.14"
"2578.540","0.12","-26.52"
"2578.560","0.11","-24.95"
"2578.580","0.10","-22.77"
"2578.600","0.10","-21.25"
"2578.620","0.11","-24.90"
"2578.640","0.13","-27.96"
"2578.660","0.14","-29.87"
"2578.680","0.12","-25.95"
"2578.700","0.10","-21.67"
"2578.720","0.09","-19.73"
"2578.740","0.10","-21.64"
"2578.760","0.09","-19.89"
"2578.780","0.10","-21.75"
"2578.800","0.15","-32.40"
"2578.820","0.16","-34.38"
"2578.840","0.14","-32.00"
"2578.860","0.13","-28.65"
"2578.880","0.13","-28.05"
"2578.900","0.12","-27.39"
"2578.920","0.13","-27.90"
"2578.940","0.13","-29.62"
"2578.960","0.14","-30.87"
"2578.980","0.13","-28.65"
"2579.000","0.09","-20.22"
"2579.020","0.05","-11.26"
"2579.040","0.04","-9.40"
"2579.060","0.07","-16.23"
"2579.080","0.11","-25.33"
"2579.100","0.16","-36.85"
"2579.120","0.22","-49.18"
"2579.140","0.25","-57.08"
"2579.160","0.21","-46.53"
"2579.180","0.09","-21.08"
"2579.200","0.03","-7.13"
"2579.220","0.02","-4.34"
"2579.240","0.06","-13.19"
"2579.260","0.10","-22.48"
"2579.280","0.10","-21.98"
"2579.300","0.05","-10.89"
"2579.320","0.02","-5.42"
"2579.340","0.04","-9.32"
"2579.360","0.06","-12.52"
"2579.380","0.07","-16.37"
"2579.400","0.07","-15.00"
"2579.420","0.04","-10.20"
"2579.440","0.04","-9.71"
"2579.460","0.08","-19.39"
"2579.480","0.13","-29.33"
"2579.500","0.14","-32.67"
"2579.520","0.14","-31.90"
"2579.540","0.16","-37.20"
"2579.560","0.17","-39.14"
"2579.580","0.13","-30.06"
"2579.600","0.08","-17.53"
"2579.620","0.04","-9.40"
"2579.640","0.01","-1.38"
"2579.660","0.02","-5.54"
"2579.680","0.08","-18.71"
"2579.700","0.12","-28.26"
"2579.720","0.09","-19.78"
"2579.740","0.08","-18.68"
"2579.760","0.09","-19.62"
"2579.780","0.10","-23.95"
"2579.800","0.14","-32.76"
"2579.820","0.17","-38.93"
"2579.840","0.16","-35.98"
"2579.860","0.14","-31.33"
"2579.880","0.13","-29.04"
"2579.900","0.13","-29.08"
"2579.920","0.11","-25.90"
"2579.940","0.11","-26.12"
"2579.960","0.13","-30.77"
"2579.980","0.16","-36.15"
"2580.000","0.15","-35.78"
"2580.020","0.17","-39.58"
"2580.040","0.16","-37.10"
"2580.060","0.13","-30.54"
"2580.080","0.10","-23.50"
"2580.100","0.09","-21.06"
"2580.120","0.12","-28.45"
"2580.140","0.13","-30.42"
"2580.160","0.13","-30.36"
"2580.180","0.13","-30.49"
"2580.200","0.12","-28.58"
"2580.220","0.13","-29.49"
"2580.240","0.14","-33.37"
"2580.260","0.13","-30.58"
"2580.280","0.11","-26.66"
"2580.300","0.13","-29.58"
"2580.320","0.16","-37.89"
"2580.340","0.16","-38.62"
"2580.360","0.17","-40.81"
"2580.380","0.17","-39.15"
"2580.400","0.13","-29.99"
"2580.420","0.07","-17.01"
"2580.440","0.07","-16.63"
"2580.460","0.10","-24.27"
"2580.480","0.13","-31.82"
"2580.500","0.15","-36.87"
"2580.520","0.15","-35.96"
"2580.540","0.15","-36.25"
"2580.560","0.14","-32.44"
"2580.580","0.12","-27.90"
"2580.600","0.13","-31.54"
"2580.620","0.16","-37.45"
"2580.640","0.15","-36.73"
"2580.660","0.11","-25.99"
"2580.680","0.08","-19.40"
"2580.700","0.09","-21.20"
"2580.720","0.12","-27.71"
"2580.740","0.14","-34.22"
"2580.760","0.14","-32.83"
"2580.780","0.11","-25.72"
"2580.800","0.10","-24.05"
"2580.820","0.12","-29.68"
"2580.840","0.13","-30.64"
"2580.860","0.14","-34.92"
"2580.880","0.16","-38.02"
"2580.900","0.16","-38.36"
"2580.920","0.15","-35.88"
"2580.940","0.13","-32.53"
"2580.960","0.12","-28.84"
"2580.980","0.11","-27.51"
"2581.000","0.14","-32.93"
"2581.020","0.14","-34.53"
"2581.040","0.15","-37.44"
"2581.060","0.15","-36.00"
"2581.080","0.13","-30.61"
"2581.100","0.10","-24.91"
"2581.120","0.11","-26.35"
"2581.140","0.12","-29.14"
"2581.160","0.11","-28.07"
"2581.180","0.12","-29.00"
"2581.200","0.12","-28.29"
"2581.220","0.11","-27.85"
"2581.240","0.10","-25.48"
"2581.260","0.12","-30.08"
"2581.280","0.15","-37.92"
"2581.300","0.17","-41.86"
"2581.320","0.13","-31.91"
"2581.340","0.10","-25.04"
"2581.360","0.10","-24.17"
"2581.380","0.12","-29.29"
"2581.400","0.14","-35.08"
"2581.420","0.14","-35.56"
"2581.440","0.14","-35.64"
"2581.460","0.14","-35.02"
"2581.480","0.12","-30.25"
"2581.500","0.13","-31.33"
"2581.520","0.13","-32.77"
"2581.540","0.14","-35.31"
"2581.560","0.14","-36.04"
"2581.580","0.12","-29.71"
"2581.600","0.08","-19.18"
"2581.620","0.08","-19.73"
"2581.640","0.13","-33.62"
"2581.660","0.17","-43.05"
"2581.680","0.16","-39.49"
"2581.700","0.13","-32.39"
"2581.720","0.12","-29.33"
"2581.740","0.11","-28.16"
"2581.760","0.10","-26.18"
"2581.780","0.11","-26.64"
"2581.800","0.13","-32.48"
"2581.820","0.16","-39.20"
"2581.840","0.14","-36.16"
"2581.860","0.11","-28.96"
"2581.880","0.12","-30.51"
"2581.900","0.13","-34.07"
"2581.920","0.13","-33.53"
"2581.940","0.13","-32.02"
"2581.960","0.12","-31.09"
"2581.980","0.13","-33.47"
"2582.000","0.15","-37.27"
"2582.020","0.13","-32.29"
"2582.040","0.10","-24.75"
"2582.060","0.11","-29.04"
"2582.080","0.14","-34.46"
"2582.100","0.13","-32.30"
"2582.120","0.14","-34.60"
"2582.140","0.16","-41.25"
"2582.160","0.16","-40.01"
"2582.180","0.11","-28.18"
"2582.200","0.08","-19.93"
"2582.220","0.12","-30.06"
"2582.240","0.16","-41.04"
"2582.260","0.17","-44.15"
"2582.280","0.15","-39.35"
"2582.300","0.14","-35.06"
"2582.320","0.14","-35.20"
"2582.340","0.10","-26.66"
"2582.360","0.08","-20.85"
"2582.380","0.10","-25.79"
"2582.400","0.13","-33.28"
"2582.420","0.16","-41.35"
"2582.440","0.17","-44.14"
"2582.460","0.16","-41.57"
"2582.480","0.14","-37.31"
"2582.500","0.12","-30.93"
"2582.520","0.12","-30.62"
"2582.540","0.13","-33.16"
"2582.560","0.14","-35.23"
"2582.580","0.14","-35.33"
"2582.600","0.13","-34.17"
"2582.620","0.11","-29.65"
"2582.640","0.10","-25.94"
"2582.660","0.13","-35.00"
"2582.680","0.19","-48.39"
"2582.700","0.22","-56.42"
"2582.720","0.19","-49.26"
"2582.740","0.13","-34.08"
"2582.760","0.12","-30.73"
"2582.780","0.13","-34.11"
"2582.800","0.12","-30.48"
"2582.820","0.12","-31.94"
"2582.840","0.16","-42.88"
"2582.860","0.16","-42.67"
"2582.880","0.14","-36.65"
"2582.900","0.12","-30.45"
"2582.920","0.13","-34.67"
"2582.940","0.18","-46.08"
"2582.960","0.18","-48.42"
"2582.980","0.16","-40.84"
"2583.000","0.12","-31.30"
"2583.020","0.12","-30.88"
"2583.040","0.14","-36.74"
"2583.060","0.16","-41.07"
"2583.080","0.15","-39.91"
"2583.100","0.16","-41.37"
"2583.120","0.18","-47.31"
"2583.140","0.16","-40.98"
"2583.160","0.11","-29.76"
"2583.180","0.11","-29.43"
"2583.200","0.12","-31.32"
"2583.220","0.13","-35.14"
"2583.240","0.15","-39.40"
"2583.260","0.16","-41.20"
"2583.280","0.16","-42.49"
"2583.300","0.15","-40.90"
"2583.320","0.15","-39.33"
"2583.340","0.13","-35.46"
"2583.360","0.12","-32.02"
"2583.380","0.13","-33.28"
"2583.400","0.15","-40.15"
"2583.420","0.20","-52.11"
"2583.440","0.20","-53.69"
"2583.460","0.17","-46.66"
"2583.480","0.13","-33.99"
"2583.500","0.09","-24.63"
"2583.520","0.13","-34.59"
"2583.540","0.19","-50.02"
"2583.560","0.20","-52.27"
"2583.580","0.16","-43.09"
"2583.600","0.14","-37.29"
"2583.620","0.14","-36.47"
"2583.640","0.15","-38.93"
"2583.660","0.17","-44.91"
"2583.680","0.20","-52.97"
"2583.700","0.20","-54.64"
"2583.720","0.15","-41.63"
"2583.740","0.14","-36.72"
"2583.760","0.16","-42.84"
"2583.780","0.16","-44.22"
"2583.800","0.17","-46.83"
"2583.820","0.20","-54.13"
"2583.840","0.23","-60.73"
"2583.860","0.25","-66.23"
"2583.880","0.25","-68.53"
"2583.900","0.23","-62.73"
"2583.920","0.19","-50.16"
"2583.940","0.16","-42.56"
"2583.960","0.16","-43.96"
"2583.980","0.18","-48.93"
"2584.000","0.19","-50.74"
"2584.020","0.20","-52.94"
"2584.040","0.23","-61.25"
"2584.060","0.24","-64.22"
"2584.080","0.20","-53.74"
"2584.100","0.13","-34.76"
"2584.120","0.10","-28.06"
"2584.140","0.14","-37.73"
"2584.160","0.19","-51.79"
"2584.180","0.20","-55.51"
"2584.200","0.17","-46.51"
"2584.220","0.16","-43.59"
"2584.240","0.19","-52.16"
"2584.260","0.23","-63.57"
"2584.280","0.24","-66.42"
